ID,Organizer,Title,text_string
9_o-16_ai_dialogue_concept_note_aidevelopingcountries1.pdf,University of York,"Artificial Intelligence in Developing Countries: Opportunities,","CONCEPT NOTE First Session of the Global Dialogue on AI Governance 6–7 July 2026 I Palexpo, Geneva Artificial Intelligence in Developing Countries: Opportunities,  Challenges, and Inclusive Governance Title: Artificial Intelligence in Developing Countries: Opportunities, Challenges, and  Inclusive Governance Date & Time:  6 July 2026, 07:00 PM – 07:45 PM CEST Organizers:  University of York Joining Link: https://us06web.zoom.us/j/87972178922? pwd=fk0GS97zgIMReO4x6dYey5vmffbtt6.1  A  short  description  (2–3  sentences)  for  the  public  programme  listing:  Artificial  intelligence  is  transforming  economies,  public  services,  and  societies  worldwide,  yet  many  developing countries continue to face significant barriers to its effective and responsible adoption.  This interactive panel will bring together experts from academia and entrepreneurship to discuss  how inclusive AI governance can maximise development opportunities while addressing economic,  ethical, social, cultural, linguistic, and technical challenges. Background and focus Artificial intelligence is transforming economies, public services, and societies worldwide, yet many  developing countries continue to face significant barriers to its effective and responsible adoption.  This interactive panel will bring together experts from academia and entrepreneurship to discuss  how inclusive AI governance can maximise development opportunities while addressing economic,  ethical, social, cultural, linguistic, and technical challenges. Speakers and Format  The session will be structured around two complementary talks followed by an interactive  discussion with the audience. The first presentation (approximately 20 minutes) will examine ""Artificial Intelligence in  Developing Countries: Opportunities, Governance, and Inclusive Pathways for Sustainable  Development."" It will explore how AI can contribute to sustainable and inclusive development  while addressing the governance challenges faced by developing countries. The presentation will  discuss the role of digital infrastructure, institutional capacity, human capital, data governance,  cybersecurity, ethical safeguards, and international cooperation in enabling responsible AI  adoption. Drawing on international case studies and emerging global AI governance initiatives, it  will demonstrate how developing countries can become active participants in shaping the future  global AI ecosystem rather than simply adopting technologies developed elsewhere. The second talk (approximately 15 minutes) will offer ""An Optimistic Perspective on the Impact of  AI on the Global South."" Drawing on research into the Future of Work with AI, it will explore how  AI can function as a form of cognitive augmentation and enabling infrastructure that expands  human capabilities, transforms knowledge acquisition, and supports new models of work,  learning, and innovation. The presentation will argue that, when supported by appropriate  governance and investment, AI can become a levelling force that promotes inclusive economic  development and reduces, rather than reinforces, global technological inequalities. The session will conclude with approximately 10 minutes of questions and discussion, providing  participants with an opportunity to engage directly with both presentations, share perspectives,  and discuss practical policy implications for advancing inclusive and human-centred AI  governance in developing countries. Speakers: Viktor Manahov, PhD, University of York; Tanya Hadzhieva, PhD Candidate, University  of York; Roop Bhadury, experienced entrepreneur and PhD Candidate, LSE Focal Point/Contact: Viktor Manahov"
O34_Dialogue_Concept_Note_CAIDP.pdf,Center for AI and Digital Policy,The Red Line Challenge,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    The Red Line Challenge  Global Convergence on AI Prohibitions      Date & Time:  7 July 2026, 19:00–20:00 CEST  Organizers:  Center for AI and Digital Policy  Format: Online panel discussion  Zoom registration link: https://us02web.zoom.us/webinar/register/WN_1sIZlr1_TO-F3OHk9xSj0w  Short description for public program listing:  Enforcing prohibitions for AI systems incompatible with human rights and democratic values is a global  governance priority. Drawing on international AI frameworks and the CAIDP AI Index findings, the session  examines progress on AI prohibitions, focusing on progress, implementation gaps, and emerging issues.  Key questions include: Which AI systems are currently prohibited and how are these prohibitions  enforced? What new issues have emerged? How do we maintain momentum on implementation? Insights  can inform the UN International Scientific Panel and the Global Dialogue.  Background and focus  As AI systems become increasingly integrated into societies, governments face a fundamental governance  challenge: determining where clear red lines must be drawn to prevent AI uses that are incompatible with  human rights and democratic values. While global AI governance discussions have produced a growing  number of legal frameworks, an urgent question remains: are there circumstances where mitigation and  oversight are insufficient—and where certain AI applications should not be permitted?  Building on the Center for AI and Digital Policy’s (CAIDP) work on AI red lines and its CAIDP AI Index, this  session will explore the emerging global consensus that some AI uses require clear prohibitions. Across  international frameworks, including the UNESCO Recommendation on AI Ethics and the Universal  Guidelines for AI, national legislation, court decisions, and debates on military AI, governments and  institutions are increasingly recognizing that certain applications—including those involving mass  surveillance, social scoring, manipulative systems, discriminatory profiling, and AI systems that   undermine meaningful human control—pose risks that cannot be adequately addressed through technical  measures.  The session will examine how a human-centric approach can serve as the foundation for identifying AI red  lines. Rather than beginning with technological capabilities or existing mitigation tools, the discussion will  center on fundamental questions: What protects human dignity and agency? What safeguards equality,  democratic participation, and the rule of law?   Drawing from comparative insights across more than 90 countries through the CAIDP AI Index, the  session will examine progress in AI red lines, implementation gaps, and practical pathways for translating  principles into enforceable prohibitions. It will also consider how Global South governments and civil  society actors can shape AI governance debates as active participants in defining global norms.  The discussion will contribute to ongoing global AI governance efforts, including by providing insights  relevant to the Independent International Scientific Panel on AI, and will support a shift from identifying  risks to advancing concrete governance action.  Speakers and Format  Online Panel Discussion  Moderator - Christabel Randolph, CAIDP Associate Director  Christabel Randolph is Associate Director at the Center for AI and Digital Policy (CAIDP), where she leads  the U.S. AI Law & Policy Group and coordinates high-level advice to the U.S. Congress, federal  agencies, and state legislatures. An attorney with more than a decade of international legal and policy  experience, her work focuses on AI governance, and safeguards for emerging technologies.    Speaker - Stuart Russell, Distinguished Professor of Computer Science at the University of  California at Berkeley  Professor Stuart J. Russell Stuart is the Smith-Zadeh Chair in Engineering and director of the Centre for  Human-Compatible AI at the University of California Berkeley. His book Human Compatible: Artificial  Intelligence and the Problem of Control (2019) examines how best to ensure control of AI technologies.  Speaker - Tim Engelhardt Human Rights Officer, OHCHR  Tim Engelhardt’s work at the UN Human Rights Office (OHCHR) focusses on the impacts of new and  emerging technologies on the enjoyment of human rights. He covers a broad range of related issues,  including digital surveillance, free expression online, artificial intelligence and cybercrime.   Speaker - Dr. Grace Thomson, CAIDP AI Policy Clinic Director  Grace is an Advisor in Policy and Strategy on AI and Public Innovation. She leads strategy and operations of  the AI Policy Clinics and the research logistics of the CAIDP AI Index. As a CAIDP Fellow, she led policy  engagement with the UK ICO on Generative AI and advised the G7, the UN, and the African Union on AI  governance.    Speaker - Idil I. Kaner, Esq., CAIDP Fellow and UN-lead  Idil I. Kaner is a qualified lawyer admitted in New York and England & Wales and an AI governance and  policy advisor with professional experience in the Middle East. She advises companies on the  development and deployment of technologies that comply with international standards and national laws,  and supports governments in designing human-centric AI policies and regulatory frameworks.   Speaker - Ayca Ariyoruk, CAIDP Senior Fellow  Ayca is a global policy strategist with two decades of experience in diplomacy, technology, and education.  She spent nearly a decade at Soliya, scaling technology-enabled public diplomacy across Europe, North  Africa, the Middle East, and North America. Previously, she worked on major United Nations reform efforts  in the early 2000s.  Focal Point/Contact:  Ren Bin Lee Dixon, CAIDP Policy Group Associate, renbin@caidp.org  Relevant thematic cluster:   Respecting, protecting and promoting human rights: transparency, accountability and human"
o-10_ai_dialogue_concept_note_ccaoi_panel.pdf,CCAOI - TechNiti,Virtual Panel,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Virtual Panel  From New Delhi to New York: Implementing Inclusive AI Governance in Practice          Date & Time:  07 July 2026, 07:00–07:45 CEST     Organizers:  CCAOI - TechNiti     Background and focus  The AI Impact Summit Declaration (New Delhi Declarationi1 ), endorsed by over 90 countries and  international organizations, reflects a growing consensus that AI governance must simultaneously  advance safety, trustworthiness and human rights while expanding access to AI infrastructure, skills,  scientific collaboration and innovation opportunities for developing countries.  Building on this momentum, this interactive session will explore how governments and stakeholders  can balance concerns around advanced AI risks with immediate development priorities including AI  capacity-building, compute access, open-source ecosystems, workforce development and public- interest AI applications, especially in the global majority. Drawing on the ongoing debate about whether  AI requires extraordinary governance measures2 or should be governed through adaptive and  institutionally grounded approaches, the session will focus on practical pathways for implementing  inclusive AI governance.  The session’s focus is on practical pathways for implementing inclusive AI governance. Participants will  co-develop a concise set of Recommendations on Inclusive AI Governance, synthesizing actionable  insights on:  ● Proportional and adaptive approaches to AI safety and risk management;   ● Access to compute and digital infrastructure;  ● Open-source and open innovation ecosystems;  ● Governance interoperability and international cooperation;  ● AI capacity-building and skills development    1 https://www.mea.gov.in/bilateral-documents.htm?dtl/40809   2 https://www.normaltech.ai/p/do-ai-risks-require-extraordinary    The recommendations will be shared with participants and relevant international processes as a  contribution to ongoing global AI governance discussions.    Speakers and Format  Moderator(s): Amrita Choudhury & Snehashish Ghosh     Speakers:  ● Kavita Bhatia, Scientist G and Group Coordinator, Ministry Of Electronics and IT,  Government of India  ● Audace Niyonkuru, CEO Digital Umuganda, Rwanda    ● Molly Montgomery, Director Public Policy, Meta  ● Merl Chandana, Research Manager and Team Lead: Data, Algorithms, and Policy,   LIRNEasia, Sri Lanka,     Format  Introduction and Context Setting (5mins)  Moderated Panel Discussion (30 mins)  -  With two rounds of questions   Audience Q&A  (7 mins)  Summarizing the discussion (3 mins)    Focal Point/Contact:  Amrita Choudhury (amritachoudhury@ccaoi.in)    Virtual Meeting Link:   https://us02web.zoom.us/j/83618813224?pwd=ubGWZ3yJyn4BURQYERTb5kiccBN0sM.1    Meeting chat link: https://us02web.zoom.us/launch/jc/83618813224    Meeting ID: 836 1881 3224  Passcode: 484205"
o-21_virtual_side_event_tech_governance_project.pdf,Tech Governance Project,"As AI systems continue to evolve and integrate into global workflows, there is a growing consensus on the need","Virtual Side Event | Tech Governance  Project     Global Dialogue on AI Governance (Geneva 2026)  Requested Detail Submission     1. Session Title: Harmonizing AI Governance: Standardization, Transparency, and African Cooperation    2. Short description  This session drives cooperation on AI standardization and transparency by exploring how African stakeholders  can build on existing frameworks to meaningfully contribute to evolving global AI governance architectures.     3. Concept note   As AI systems continue to evolve and integrate into global workflows, there is a growing consensus on the need  for standardization in testing, documentation, and reporting for General-purpose AI (GPAI) models to  robustly oversee AI and mitigate critical risks such as cyber threats, bio threats, and loss of control. Standards are  widely recognized as essential in ensuring reliability, safety, and interoperability. Current efforts in AI  standardization range from soft laws to voluntary standards and advisory frameworks, including the EU AI  Code of Practice, ISO/IEC 42001, Kenya's KS 3007:2025, and the NIST AI Risk Management Framework,  among others. Regionally, the African Union's Data Policy Framework and Continental AI Strategy emphasize  the importance of developing localized technical capacity and a voice in international AI discussions to ensure  that Africa actively contributes to shaping global AI norms.     By raising awareness and driving consensus among African stakeholders regarding meaningful contributions to  AI standards and transparency governance, TGov plays a key role in building safe, secure, and trustworthy AI.  This aligns with the important objective of the Global Dialogue on Artificial Intelligence Governance.    4. Sign-up/connection link: https://luma.com/sekannjl       5. Date and Time: Monday, July 6th, from 13:00 PM to 14:00 PM"
o-22_ai_dialogue_concept_note_cesia.pdf,French Center for AI Safety - CeSIA,A Path Toward International AI Governance:,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    A Path Toward International AI Governance:  Harmonizing Standards and Thresholds Across Jurisdictions      Date & Time:  06 July 2026, 17:00–17:45 CEST    Organizers:  French Center for AI Safety - CeSIA    Background and focus  This UN Global Dialogue side-event organized by the French Center for AI Safety (CeSIA) “A  Path Toward International AI Governance: Harmonizing Standards and Thresholds Across  Jurisdictions” directly contributes to Cluster 3 of the Global Dialogue, Safe, Secure and  Trustworthy AI: Interoperability and Compatibility of Approaches.    Strengthening interoperability among governance frameworks should be a central objective of  international AI cooperation and therefore is key to the success of the Global Dialogue.  Greater alignment across jurisdictions—while building on existing legal and regulatory  frameworks—will not only help reduce regulatory fragmentation but also effectively mitigate  systemic and cross-border risks arising from frontier AI models.    Faced with the fast pace of technological development, a shared commitment to international  law and the protection of human rights in the ways AI systems are deployed and used is  crucial to provide a common foundation for international AI governance. At the same time,  such a commitment, rooted in interoperability and inclusivity, will support the dissemination of  best practices to ensure AI technologies remain safe, reliable, and beneficial to all across  borders.    Speakers and Format    This UN Global Dialogue side-event organized by the French Center for AI Safety (CeSIA) to  be held virtually on Monday 6 July 2026 at 5.00pm CET will consist of a 20-minute  presentation followed by an interactive discussion with the participants.    Led by Charbel-Raphaël Ségerie, Executive Director of CeSIA, and co-designed with Pauline  Charazac, this UN Global Dialogue side-event welcomes the participation and contributions of  AI governance specialists with expertise in both technical and policy domains.    Charbel-Raphaël Segerie is the Executive Director and Co-Founder of CeSIA, the French  Center for AI Safety, serving as an official Evaluator for the EU AI Office’s Code of Practice on  harmful manipulation risks. He also currently serves as Expert to the EU Expert Forum on AI in  the context of the EU AI Frontier Initiative and Expert to the OECD AI Observatory.  Charbel-Raphaël founded ML4Good, an EU Commission-funded AI safety programme , and  initiated the Global Call for AI Red Lines presented at the 2025 UN General Assembly and  highlighted at the UN Security Council. The Call was endorsed by 12 Nobel laureates and  more than 300 eminent personalities from Europe, America, Asia and Africa.    Focal Point/Contact:    contact@cesia.org​ charbel@cesia.org"
o-29_ai_dialogue_concept_note_arai.pdf,Association for Responsible AI (ARAI) Format : Online,Title : From Principles to Practice: Building Global Capacity for Responsible and Safe AI Through,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Title : From Principles to Practice: Building Global Capacity for Responsible and Safe AI Through  Certification, Workforce Development, and Inclusive Governance      Date & Time:   Monday, 6 July 2026             Time: 18:30–19:15 CEST     Organizer:  Association for Responsible AI (ARAI)          Format : Online    Background and focus  Artificial intelligence is transforming economies, public services, education, healthcare, and  industry at an unprecedented pace. As AI systems become increasingly integrated into decision- making processes, governments, international organizations, and private-sector stakeholders  have introduced principles, standards, and regulatory frameworks to promote responsible,  trustworthy, and human-centered AI. However, a significant implementation gap remains  between high-level governance principles and the practical capabilities required to develop,  deploy, manage, and oversee AI systems responsibly.  This virtual side event, organized by the Association for Responsible AI (ARAI), examines how  global capacity-building can bridge this gap through professional certification, workforce  development, inclusive education, and institutional readiness. The session highlights the  importance of equipping policymakers, practitioners, educators, industry leaders, and civil  society with the knowledge and competencies needed to translate responsible AI principles into  real-world practice.  Bringing together experts from Europe, Asia-Pacific, Africa, Latin America, and North America, the  discussion will explore ethical AI governance, international regulatory trends, human-centered  design, AI safety and risk management, adaptive workforce learning, and lifelong AI education.  Speakers will share practical experiences from developing ARAI's international certification  programs and demonstrate how standardized competencies and interdisciplinary collaboration  can strengthen organizational preparedness and public trust.  The session also emphasizes that responsible AI is not solely a technical or regulatory challenge  but a human capacity challenge. Building safe, transparent, and accountable AI systems requires  sustained investment in education, professional development, and cross-sector partnerships  that enable individuals and institutions to adapt to rapidly evolving technologies.   Speakers and Format  The session will be moderated by Obed Sindy, Senior Operations Manager at the Association for  Responsible AI (ARAI). It brings together six international experts representing Europe, Asia- Pacific, Africa, Latin America, and North America to share practical perspectives on responsible  AI governance and capacity-building.  Sonia Ferreira will discuss ethical foundations and responsible AI governance. Abbas Al Mahdi  will examine global AI governance frameworks and institutional readiness. Jésica Tapia will  present human-centered AI design and inclusive innovation. Chinonso Amamchukwu will  explore AI safety, risk management, and trustworthy AI systems. Assel Mussagaliyeva-Tang will  highlight lifelong AI education and workforce development, while Ramona Fellmy will  demonstrate how AI governance can drive workforce transformation through adaptive learning  and cross-sector collaboration.  The 45-minute virtual session will begin with a brief introduction by the moderator, followed by  concise presentations from the speakers (approximately 4–5 minutes each). The session will  conclude with a moderated discussion and audience Q&A, providing participants with practical  insights into responsible AI certification, governance, education, workforce readiness, and  international collaboration.    Focal Point/Contact   Obed Sindy    Email:  sindyobed@araiglobal.org    Connection Link  Zoom : https://us06web.zoom.us/j/89227047187?pwd=lecDWJRxXjq8AEM0sprrg2ZBOopfY5.1     Meeting ID: 892 2704 7187    Passcode: 113240    Confirmation of Date and Time  We confirm the proposed schedule:  •  Date: Monday, 6 July 2026   •  Time: 18:30 CEST   •  Duration: Approximately 45 minutes   •  Format: Virtual (Zoom)   •  Organizer: Association for Responsible AI (ARAI)   •  Moderator: Obed Sindy, Senior Operations Manager, ARAI"
o-2_ai_dialogue_concept_note_south_asia_codata.pdf,CODATA (Lead); Tribhuvan University; CSIR–National Institute Of Science,"Participation Without Power: Technology Sovereignty, Data Sovereignty and the","CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Participation Without Power: Technology Sovereignty, Data Sovereignty and the  AI Divide in South Asia      Date & Time:  06 July 2026, 07:30 – 08:30 CEST     Organizers:  CODATA (Lead); Tribhuvan University; CSIR–National Institute Of Science  Communication and Policy Research (CSIR–NIScPR) ; DST Center for Policy Research – Indian  Institute of Science (DST- CPR IISc) ; UPES ; The Small Earth Nepal      Background and focus  South Asia's AI ambitions are clear. Across the region, governments are investing in AI  infrastructure, data platforms, and national strategies with the explicit goal of becoming builders,  not just consumers, of AI. Yet a structural tension sits unaddressed at the centre of this agenda. At  critical layers of the AI ecosystem, the infrastructure that powers these ambitions is operated  outside domestic jurisdiction, on terms governments did not set. The question this panel asks is  simple and unresolved: is South Asia building sovereign AI capacity, or deepening dependency in a  more sophisticated form?  The answer looks different depending on where you stand. India has invested significantly in AI  infrastructure and policy, yet structural dependencies persist. For countries with fewer resources,  the gap between ambition and ground reality is wider. For indigenous and tribal communities  across the region, the stakes are more immediate still. Their ecological knowledge, territorial  records, and oral traditions are entering AI systems without consent, across jurisdictions where no  single actor can be held accountable. Legal obligations under ILO Convention 169 and the UN  Declaration on the Rights of Indigenous Peoples exist. The current architecture makes them  difficult to enforce.  This panel brings together academics from India, Sri Lanka, and Nepal to examine four questions:  what is the current state of AI development in their countries; where dependency constrains  sovereign ambition; what governance conditions must exist before community data enters AI  pipelines; and what the international community must do differently to support sovereignty, not  just skills. The session is designed not to present consensus positions but to surface honest   accounts of where ambition meets ground reality, and where it does not, as a South Asian  contribution to the global AI governance agenda.      Speakers and Format  The panel brings together three academics with complementary expertise across AI governance,  law, and digital policy in South Asia.  Dr. Amit Kumar, Assistant Professor at the Research and Information System for Developing  Countries (RIS), New Delhi, brings expertise in technology assessment, AI governance, science  diplomacy, and the socio-economic implications of emerging technologies. His RIS Policy Brief on  AI and employment was cited in India's Economic Survey 2023-24.  Sahishnu Poudyal, Lecturer at Tribhuvan University and PhD Research Fellow at Kathmandu  University, contributes expertise in Media and Information Literacy, digital transformation, and  ethical AI governance. She coordinates the Research and Innovation workstream of the Women for  Ethical AI South Asia Chapter under UNESCO.  Dr. K. A. A. N. Thilakarathna, Senior Lecturer in Public and International Law at the Faculty of Law,  University of Colombo, brings expertise in the domestication of international human rights  obligations and the constitutional and regulatory implications of emerging technologies, with  growing research focus on algorithmic governance and digital rights.  Each speaker will offer opening remarks of 10 to 15 minutes drawing on their national context,  followed by a structured moderated exchange and an open Q&A session.    Focal Point/Contact:  Pragya Chaube (pragya.chaube@ddn.upes.ac.in ; pragyachaube@gmail.com)"
o-30_ai_dialogue_concept_note_iamericas_en.pdf,"IAméricas, an initiative by Adigital and BID Lab, powered by fAIr LAC",IAméricas: A roadmap towards Responsible AI,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva     IAméricas: A roadmap towards Responsible AI      Date & Time:  06 July 2026, 17:00–17:45 CEST    Organizers: IAméricas, an initiative by Adigital and BID Lab, powered by fAIr LAC       Event Description  Adigital and BID Lab, through fAIr LAC, will present IAméricas, the initiative driving responsible AI  adoption among MSMEs and startups in Latin America and the Caribbean. The session, delivered  in Spanish, will offer a demonstrative introduction to the Responsible AI Organizational Maturity  Self-Assessment Framework, the tool that helps companies identify their starting point and  implement a roadmap toward responsible AI.  Background and focus  Artificial intelligence is no longer optional for Latin American MSMEs and startups: it is a condition  for competing. However, many organizations in the region still lack the frameworks, tools, and  support needed to adopt it responsibly and competitively. This session responds directly to that  gap.  Adigital and BID Lab, through fAIr LAC, present IAméricas, their joint initiative to drive the  responsible adoption of AI among MSMEs, startups, and innovation ecosystem stakeholders  across Latin America and the Caribbean. The project has already built a regional community of  more than 3000 participants and a network of implementation partners in Chile, Uruguay, Ecuador,  Mexico, Colombia, and soon Brazil, working toward concrete targets such as 1500 startups and  MSMEs adopting Responsible AI.  Participating in this event is relevant because it introduces attendees to one of IAméricas' core  tools: the Responsible AI Organizational Maturity Self-Assessment Framework, which helps  companies identify where they stand, based on criteria such as strategy, governance, risk  management, and training, among others, and implement a roadmap to strengthen their AI  governance.   The session, which will be delivered in Spanish, will open with a presentation of IAméricas and its  three components: awareness, training, and tools, followed by an awareness talk and an  interactive activity introducing the Self-Assessment Framework. Given the session's format, this  activity will be demonstrative: giving participants a clear sense of how the tool works and what kind  of insights they can gain from completing it.  The expected outcome is that each participant leaves with a clear understanding of what the self- assessment is, why it matters for their organization, and the motivation to join the formal process  to obtain their own diagnosis and roadmap.  Speakers and Format  Welcome by IAméricas (2 min)  Vanessa Neble Vanessa Neble, IAméricas Project Lead    Awareness segment: Responsible governance for competitiveness (5 min)  Juliett Suárez Ferreira, Responsible AI Director, Adigital    IAméricas presentation (5 min)  Vanessa Neble, IAméricas Project Lead    IAmericas’ Responsible AI Framework:  A Practical Roadmap for Responsible AI Adoption (30  min)  Justo Hidalgo, VP of Technology, Adigital    Focal Point/Contact:  Juliett Suárez Ferreira  jsuarez@adigital.org  +34 638559363"
o-30_ai_dialogue_concept_note_iamericas_es.pdf,"IAméricas, iniciativa de Adigital y BID Lab, a través de fAIr LAC",IAméricas: hoja de ruta hacia una IA Responsable,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    IAméricas: hoja de ruta hacia una IA Responsable      Date & Time:  06 Julio 2026, 17h:00–17:45 CEST    Organizers: IAméricas, iniciativa de Adigital y BID Lab, a través de fAIr LAC  Description  Adigital y BID Lab, a través de fAIr LAC, presentará IAméricas, la iniciativa que impulsa la adopción  responsable de la IA en PyMEs y startups de América Latina y el Caribe. La sesión, que se impartirá  en español, ofrecerá una introducción demostrativa al Marco de Autoevaluación de Madurez  Organizativa en IA Responsable, la herramienta que ayuda a las empresas a identificar su punto de  partida e implementar una hoja de ruta hacia una IA responsable.  Background and focus  La inteligencia artificial ya no es una opción para las PyMEs y startups latinoamericanas: es una  condición para competir. Sin embargo, muchas organizaciones de la región aún no cuentan con  los marcos, las herramientas ni el acompañamiento necesarios para adoptarla de forma  responsable y competitiva. Esta sesión responde directamente a esa brecha.  Adigital y BID Lab, a través de fAIr LAC, presentan IAméricas, su iniciativa conjunta para impulsar  la adopción responsable de la IA entre PyMEs, startups y actores del ecosistema de innovación en  América Latina y el Caribe. Actualmente el proyecto ya ha construido una comunidad regional de  más de 3000 participantes y una red de aliados de implementación en Chile, Uruguay, Ecuador,  México, Colombia y próximamente Brasil, avanzando hacia metas concretas como 1500 startups  y PyMEs que adoptan IA Responsable.  La participación en este evento es relevante porque acerca a los asistentes a una de las  herramientas centrales de IAméricas: el Marco de Autoevaluación de Madurez Organizativa en IA  Responsable, que ayuda a las empresas a identificar, a través de criterios como estrategia,  gobernanza, gestión de riesgos y formación entre otros, en qué punto se encuentran y a  implementar una hoja de ruta para fortalecer su gobernanza de IA.  La sesión, que será impartida en español, iniciará con una presentación de IAméricas y sus tres  componentes: sensibilización, formación y herramientas, seguida de una charla de sensibilización  y una actividad interactiva de acercamiento al Marco de Autoevaluación. Dado el formato de la   sesión, esta dinámica será demostrativa: dará a los participantes una idea clara de cómo funciona  la herramienta y qué tipo de información pueden obtener al completarla.  El resultado esperado es que cada participante salga con una comprensión clara de qué es la  autoevaluación, por qué le conviene a su organización, y con la motivación de sumarse al proceso  formal para obtener su propio diagnóstico y hoja de ruta.  Speakers and Format  Bienvenida por IAméricas (2 min)  Vanessa Neble, Líder de Proyecto de IAméricas    Segmento de sensibilización: Gobernanza responsable para la competitividad (5 min)  Juliett Suárez Ferreira, Directora de IA Responsable, Adigital    Presentación de IAméricas (5 min)  Vanessa Neble, Líder de Proyecto de IAméricas    Marco de IA Responsable de IAméricas: una hoja de ruta práctica para la adopción  responsable de la IA (30 min)  Justo Hidalgo, VP de Tecnología, Adigital      Focal Point/Contact:  Juliett Suárez Ferreira  jsuarez@adigital.org  +34 638559363"
o-31_ai_dialogue_concept_note_lily_ai_safety_alliance.pdf,LILY AI Safety Alliance - Melissa Pineda Brown - AI Governance / Social Sciences Researcher; Lydia Thayline Gomes Da Conceição -,Empowering Vulnerable Voices: Human-Centric Safeguards in AI Governance,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Empowering Vulnerable Voices: Human-Centric Safeguards in AI Governance      Date & Time:     06 July 2026, 13:30 - 14:10 CEST     Organizers:   LILY AI Safety Alliance - Melissa Pineda Brown -  AI Governance / Social Sciences Researcher; Lydia Thayline Gomes Da Conceição -  Founder / AI Safety Researcher / Activist, Daniel David - Technical Analyst / AI Safety Researcher.  Background and focus  As emerging technologies advance rapidly, their socio-cultural impacts on vulnerable populations remain deeply overlooked. This session  confronts the hidden crisis of algorithmic harms, specifically focusing on the rise of tech-facilitated misogyny, the silencing of female talent in  tech spaces, and severe psychological risks—such as emotional attachment to AI systems and its links to cyberbullying and self-harm among  youth. While global frameworks often treat AI safety as a purely technical baseline, the LILY AI Safety Alliance argues that true safety must be  intersectional and human-centric. Moving beyond theoretical policies, this discussion will present actionable solutions based on our published  Multilateral Governance Framework. We will explore the enforcement of gender-responsive ""safety-by-design"" principles, classify  non-consensual deepfakes as unacceptable risks, and advocate for the mandatory inclusion of diverse developers from the Global South. By  connecting technical vulnerabilities with real-world human rights, this session aims to build global coalitions to ensure that the future of artificial  intelligence protects and empowers half of the world’s population.  Speakers and Format  Lydia Thayline Gomes da Conceição (Brazil): Founder & Project Lead of the LILY AI Safety Alliance, independent cybersecurity researcher  specializing in AI Red Teaming, and grassroots activist from Rio de Janeiro advocating for vulnerable groups.  Online - Via Zoom.  Focal Point/Contact:  https://us05web.zoom.us/j/83999160358?pwd=ylBwZ6ZLczZ6AMXu6bwZcHEQng3CsW.1"
